time,max_daily_temperature,min_daily_temperature,precipitation,Potential_evapotranspiration,global_radiation,wind_speed,mean_daily_temperature
26/11/2012,12.4,5.3,0.5,1.1,0.53,4.3,8.85
27/11/2012,9.1,6.4,0,0.4,0.5,1.7,7.75
28/11/2012,8.9,2,0.1,0.4,0.88,3,5.45
29/11/2012,7.4,2,0,0.3,1.03,2.7,4.7
30/11/2012,7.7,0.1,0,0.1,1.16,2.8,3.9
01/12/2012,4.7,-1.1,21.4,0.3,0.75,4.6,1.8
02/12/2012,5.4,1,4.9,0.3,0.81,3.6,3.2
03/12/2012,7.3,-0.2,13.9,0.5,0.17,4.3,3.55
04/12/2012,6.2,0.6,8.6,0.3,0.61,3.8,3.4
05/12/2012,4,2.1,8,0.4,0.24,2.6,3.05
06/12/2012,2.9,-0.6,4.8,0.5,0.62,5.1,1.15
07/12/2012,3,-0.7,1.7,0.3,0.45,3.2,1.15
08/12/2012,2.9,-2.4,1.8,0.2,1.16,3.3,0.25
09/12/2012,7.3,-3,6,0.7,0.13,6.5,2.15
10/12/2012,5.9,2.4,0.3,0.7,0.39,3.6,4.15
11/12/2012,2.1,-1.3,0,0.2,1.12,2.7,0.4
12/12/2012,2.5,-2.3,0,0.2,1.08,2.6,0.1
13/12/2012,4.1,-4.4,0.2,0.4,0.62,2.8,-0.15
14/12/2012,10.5,-3.5,9.8,0.7,0.27,6.1,3.5
15/12/2012,10.1,3.7,1.8,0.8,0.57,5.6,6.9
16/12/2012,8.8,7.3,1.3,0.6,0.36,3.7,8.05
17/12/2012,8.4,6.2,2.5,0.5,0.34,3.7,7.3
18/12/2012,7,4.1,0.5,0.3,0.3,1.8,5.55
19/12/2012,7.1,3.9,0,0.3,0.43,3.1,5.5
20/12/2012,8.1,1.9,10,0.4,0.19,4,5
21/12/2012,9.5,2.4,0.5,0.4,0.38,3,5.95
22/12/2012,13,6.8,30.2,0.6,0.1,5.4,9.9
23/12/2012,12.9,6.4,17.2,0.5,0.15,4.2,9.65
24/12/2012,12.9,8.4,5.4,0.8,0.49,5.2,10.65
25/12/2012,11,8.4,4,0.9,0.46,6.1,9.7
26/12/2012,9.9,6.3,11.8,0.7,0.73,6.4,8.1
27/12/2012,9.8,5.8,6.6,0.5,0.39,3.6,7.8
28/12/2012,11.1,5.2,3,0.7,0.31,5,8.15
29/12/2012,13,5.7,3.6,1.2,0.68,6.5,9.35
30/12/2012,9,6,0.1,1,0.8,7.6,7.5
31/12/2012,10.5,5.7,8.3,1,0.35,7.7,8.1
01/01/2013,8.3,7.5,5.1,0.6,0.66,4.3,7.9
02/01/2013,9,4.1,1.4,0.4,0.86,4.5,6.55
03/01/2013,11.1,4.1,2.1,0.5,0.26,4,7.6
04/01/2013,9.8,8.9,0.7,0.6,0.11,3.5,9.35
05/01/2013,8.9,8,0.1,0.5,0.09,3,8.45
06/01/2013,9.9,7.3,0.2,0.4,0.38,2.4,8.6
07/01/2013,8.9,8,0,0.7,0.17,3.5,8.45
08/01/2013,8,6,0,0.8,0.2,4.3,7
09/01/2013,6.8,5.4,3.3,0.5,0.13,3,6.1
10/01/2013,7.3,2.8,1,0.4,0.92,2.7,5.05
11/01/2013,2.8,-0.1,0.4,0.3,0.97,2.2,1.35
12/01/2013,2.7,-4.1,0,0.6,1.24,4.1,-0.7
13/01/2013,0.5,-3.8,0,0.3,1.07,2.9,-1.65
14/01/2013,-0.9,-6.2,6.3,0.4,0.62,3.9,-3.55
15/01/2013,-1,-6,0.1,0.4,0.42,2.9,-3.5
16/01/2013,-1.4,-8.1,0,0,1.6,1.7,-4.75
17/01/2013,-4.5,-7.9,0.1,0.2,0.5,1.3,-6.2
18/01/2013,-0.9,-7.1,0,0.4,0.79,3.8,-4
19/01/2013,-2.4,-4,0,0.6,0.58,5.4,-3.2
20/01/2013,-1.2,-5.2,3.9,0.4,0.42,3.8,-3.2
21/01/2013,0.4,-5.1,0,0.3,0.41,1.8,-2.35
22/01/2013,1.5,-3.4,0,0.1,1.34,1.8,-0.95
23/01/2013,-0.8,-8.1,0,0.2,1.48,2,-4.45
24/01/2013,-1.9,-8.8,0,0.2,1.18,1.9,-5.35
25/01/2013,-1.7,-10.1,0,0.4,1,3.3,-5.9
26/01/2013,5.2,-9.5,0.8,0.5,0.5,5,-2.15
27/01/2013,6.5,-6.8,4.6,0.6,0.39,5.4,-0.15
28/01/2013,10.1,2.4,5.2,0.8,1.48,6.5,6.25
29/01/2013,13.8,3.1,9.6,0.8,0.28,7.4,8.45
30/01/2013,12.8,9.7,5.6,1.6,0.89,7.5,11.25
31/01/2013,10.6,7,1.3,1.3,0.65,7.2,8.8
01/02/2013,7.6,6.5,8.4,0.6,0.24,4,7.05
02/02/2013,6.4,3.5,4,0.8,1.65,4.4,4.95
03/02/2013,8.9,2.5,0.7,0.7,0.88,5.7,5.7
04/02/2013,10.2,2.8,2.5,1.2,0.81,6.2,6.5
05/02/2013,6.1,3.1,1.4,0.9,1.45,5.3,4.6
06/02/2013,5.8,1.7,0.5,0.8,1.41,4.6,3.75
07/02/2013,5.2,1,4.9,0.5,1.39,4.2,3.1
08/02/2013,4.1,0.3,0,0.5,1.6,2.3,2.2
09/02/2013,3.3,-2.4,0,0.6,1.46,2.7,0.45
10/02/2013,3,-2.5,0.1,1.2,2.06,6.2,0.25
11/02/2013,0.9,-1.7,0,0.8,0.74,4.5,-0.4
12/02/2013,0.1,-3.2,0,0.7,0.69,2.4,-1.55
13/02/2013,3,-3.2,0,0.9,1.72,3.2,-0.1
14/02/2013,2.8,-3,8.5,0.5,0.31,3.4,-0.1
15/02/2013,8.1,-1.6,0.1,0.5,1.39,2.4,3.25
16/02/2013,6.9,3.1,0.1,0.5,0.53,1,5
17/02/2013,5.3,2,0.1,0.5,0.83,1.9,3.65
18/02/2013,7.6,-4.5,0,0.5,2.73,1,1.55
19/02/2013,6.2,-4.1,0,0.6,1.14,2.8,1.05
20/02/2013,4,-1.4,0,1,2.67,4.5,1.3
21/02/2013,2,-3.2,0,0.9,1.91,4.6,-0.6
22/02/2013,-0.2,-3.4,0,0.9,0.89,4.9,-1.8
23/02/2013,0.2,-4.7,0.7,0.8,1.48,4.8,-2.25
24/02/2013,1,-4.6,1.2,0.5,0.97,3.6,-1.8
25/02/2013,2.4,-0.5,1,0.5,0.48,3.5,0.95
26/02/2013,5,0.4,0,0.7,1.58,3.7,2.7
27/02/2013,2.2,0.6,1.7,0.5,0.33,3.3,1.4
28/02/2013,3.1,0.6,0,0.6,0.71,2.1,1.85
01/03/2013,4.9,0.2,0,0.9,0.71,3,2.55
02/03/2013,4.4,1.8,0,0.8,1.2,1.5,3.1
03/03/2013,6.7,1.6,0,0.9,1.6,2.5,4.15
04/03/2013,12.8,-2,0,1.5,3.67,3,5.4
05/03/2013,18.2,-1.9,0,2.1,3.37,2.9,8.15
06/03/2013,17.5,2,0,1.7,2.41,1.9,9.75
07/03/2013,14.2,6.4,1.6,1,1.55,2,10.3
08/03/2013,16,7.2,5.2,1.1,2.14,2.9,11.6
09/03/2013,7.3,6.7,4.1,0.7,0.35,5,7
10/03/2013,1.7,0.7,1.6,0.9,0.56,4.5,1.2
11/03/2013,-1,-1.9,4.3,0.8,1.04,6.5,-1.45
12/03/2013,0.3,-3.9,0.2,1,2.67,3.9,-1.8
13/03/2013,4,-10.6,0.6,0.8,2.55,2.3,-3.3
14/03/2013,3.7,-8,0,1,3.31,2.5,-2.15
15/03/2013,4.8,-5,0.3,1.4,1.79,5.6,-0.1
16/03/2013,7.7,-0.8,0.1,1.8,1.81,5.7,3.45
17/03/2013,9.7,4.2,1.6,1.3,1.76,5,6.95
18/03/2013,10.4,2.3,0.1,1.4,2.61,2.5,6.35
19/03/2013,7.9,2.6,4,0.9,1.59,2.7,5.25
20/03/2013,2.9,-0.1,3.9,0.7,0.88,2.7,1.4
21/03/2013,5.2,-1.6,0,1.2,2.57,2.5,1.8
22/03/2013,6.2,-2.3,0,1.8,3.45,7.5,1.95
23/03/2013,2.2,-0.8,4.3,0.9,0.8,6.9,0.7
24/03/2013,2.2,-4,0,1.8,1.66,6.4,-0.9
25/03/2013,3.9,-4.1,0,1.9,3.28,6.1,-0.1
26/03/2013,5.2,-2.8,0,2,4.81,4.7,1.2
27/03/2013,6.2,-3.2,0,2,4.92,3.6,1.5
28/03/2013,5.7,-2.6,0,1.4,3.76,2.7,1.55
29/03/2013,3.4,-2.6,0.1,1.1,2.45,1.8,0.4
30/03/2013,4.3,-3.8,0,1.1,2.18,2.9,0.25
31/03/2013,4.1,-3.8,0,1.2,2.63,2.8,0.15
01/04/2013,7.8,-2.1,0,2.4,5.18,4.7,2.85
02/04/2013,8.8,-2,0,2.7,5.5,5.3,3.4
03/04/2013,7.3,-1.2,0,2.1,2.94,5.3,3.05
04/04/2013,7.4,0.2,0,2.2,4.15,5,3.8
05/04/2013,5.1,1.1,0,1.2,1.23,3.3,3.1
06/04/2013,8.1,2.6,0,1.6,2.17,2.8,5.35
07/04/2013,11,-3.2,0,2.4,5.67,2.4,3.9
08/04/2013,10.8,-0.9,0,1.9,3.27,2.7,4.95
09/04/2013,9.9,0.2,1.8,1,1.91,2.9,5.05
10/04/2013,11.8,3.5,7.9,1.2,2.13,3.7,7.65
11/04/2013,13.3,6.4,0.2,1.4,1.81,4.1,9.85
12/04/2013,13.8,5.1,2.4,2.1,2.77,6.2,9.45
13/04/2013,15.6,7.5,1.6,2.5,4.04,4.9,11.55
14/04/2013,24.2,7.9,0.3,3.9,4.71,4,16.05
15/04/2013,17.8,9.5,1.7,1.9,2.86,2.5,13.65
16/04/2013,17.5,6.7,0.9,2,2.96,3.7,12.1
17/04/2013,22.4,11,0,3.8,4.05,4.7,16.7
18/04/2013,16.2,10.4,0,4.1,5.98,7,13.3
19/04/2013,11.5,6.6,1.3,1.7,2.89,3.9,9.05
20/04/2013,12.4,2,0.3,3,6.77,3.7,7.2
21/04/2013,14.4,1.8,0,2.3,4.4,2,8.1
22/04/2013,15.8,0.5,0,3,5.58,4.1,8.15
23/04/2013,17.4,3.9,0,2.2,3.78,2.8,10.65
24/04/2013,21.8,5.1,0,3.6,6.36,3.2,13.45
25/04/2013,24.5,7.7,0,3.7,5.75,2.5,16.1
26/04/2013,12.1,10.8,4.7,0.9,0.5,3.4,11.45
27/04/2013,11.3,3.7,0,2.6,5.27,3.6,7.5
28/04/2013,13.4,3,0.3,3.1,6.19,2.7,8.2
29/04/2013,12.9,4.2,0.5,2,2.98,2.7,8.55
30/04/2013,15.7,1.1,0,3.1,5.76,4,8.4
01/05/2013,18.2,4.3,4,3.7,6.62,3.8,11.25
02/05/2013,17.9,6.6,0.1,2.6,4.28,2.9,12.25
03/05/2013,19.4,7.9,0,3.2,5.1,2.9,13.65
04/05/2013,18.1,7.1,0,3.5,6.12,3.9,12.6
05/05/2013,19.3,6.9,0,3.5,6.42,1.7,13.1
06/05/2013,22,6.8,0,4.1,6.29,3.7,14.4
07/05/2013,24,10.8,2.9,2.8,4.08,1.9,17.4
08/05/2013,20.7,10.8,2,2.4,3.4,3.9,15.75
09/05/2013,17.1,10.4,0.1,4.3,6.71,4.9,13.75
10/05/2013,15.5,10.3,0,2.8,3.6,5,12.9
11/05/2013,14.8,9,3.7,2.1,2.73,5.4,11.9
12/05/2013,12.7,6.8,3.8,1.8,2.81,4.8,9.75
13/05/2013,15.1,7.7,0.8,2.5,2.88,5.6,11.4
14/05/2013,13,8.4,2.8,2,2.98,4,10.7
15/05/2013,16.9,9.1,0.6,3.5,5.66,3.6,13
16/05/2013,10.3,7.9,9.8,0.9,0.95,3.4,9.1
17/05/2013,10.1,8.3,5.6,0.9,0.86,3.4,9.2
18/05/2013,13.5,8.2,0.2,1.7,2.52,2.4,10.85
19/05/2013,19.5,7.4,1.3,3.9,7.45,3.6,13.45
20/05/2013,12.8,9.2,3.2,1.1,1.19,1.8,11
21/05/2013,10.8,9.5,9.3,1,0.76,4.7,10.15
22/05/2013,13.2,8,14.8,1.9,2.98,3.8,10.6
23/05/2013,10.4,5.4,4,2.3,4.84,3.6,7.9
24/05/2013,10.7,3,2.1,2,4.19,3.2,6.85
25/05/2013,14,3.9,8.3,2.9,6.11,5.3,8.95
26/05/2013,13.6,7.1,0.1,2.4,3.44,5.2,10.35
27/05/2013,19.3,6.2,0,4.2,7.53,2,12.75
28/05/2013,22.1,6.2,5.4,3.8,6.08,3.8,14.15
29/05/2013,12,9.1,5.1,1.1,1.27,3.2,10.55
30/05/2013,16.4,9.5,0.3,1.5,2.04,2.5,12.95
31/05/2013,20.4,10.1,0,3.3,5.91,6.1,15.25
01/06/2013,15.7,9.4,0,2.7,5,5.2,12.55
02/06/2013,18.3,7.1,0,4.1,7.62,4.2,12.7
03/06/2013,16.8,6.9,0,3.1,5.02,4,11.85
04/06/2013,22,6.7,0,3.7,5.74,2.9,14.35
05/06/2013,24,9,0,4.8,7.48,2.4,16.5
06/06/2013,26.7,12.1,0,5.2,7.39,2.7,19.4
07/06/2013,26.1,13.5,0,5.5,7.86,3.3,19.8
08/06/2013,23.3,10.8,0,4.9,7.91,4.4,17.05
09/06/2013,18.9,10,0,4.4,8.07,4.3,14.45
10/06/2013,17.8,8,0,3.1,5.01,2.8,12.9
11/06/2013,22.3,5.9,0.3,3.6,5.76,2.2,14.1
12/06/2013,23.1,11.8,0.7,2.8,3.02,4.4,17.45
13/06/2013,19.4,17.7,1.5,2.7,2.02,5.5,18.55
14/06/2013,19.4,10.9,0,4,6.38,3.3,15.15
15/06/2013,20,10,0.3,4.5,5.99,5.6,15
16/06/2013,20.2,11.6,0,3.7,4.88,3.2,15.9
17/06/2013,24.5,12,0.3,3.7,4.49,3.2,18.25
18/06/2013,30.5,14.5,1,4.4,5.75,1.7,22.5
19/06/2013,26.1,18.6,1,3.3,3.48,3.3,22.35
20/06/2013,25.1,18.3,19.2,3,3.54,2.7,21.7
21/06/2013,19,15.1,0.7,2.2,2.48,4.5,17.05
22/06/2013,19.9,14.6,1,2.6,3.19,5.4,17.25
23/06/2013,19.1,12.8,0.6,3.2,4.22,6.2,15.95
24/06/2013,15,12.6,10.2,1.8,2.1,3.7,13.8
25/06/2013,18.5,11.2,0.5,2.6,3.75,2.1,14.85
26/06/2013,19.1,6.9,9.6,3.4,5.32,3.1,13
27/06/2013,16.2,10.8,0.1,2.8,4.29,3.6,13.5
28/06/2013,17,11.4,13,1.5,1.81,3.5,14.2
29/06/2013,18.7,12.6,0.1,2.9,4.17,3.6,15.65
30/06/2013,22.3,8.9,0,3.5,5.35,3.5,15.6
01/07/2013,20.3,13,0,2.6,3.52,3.2,16.65
02/07/2013,22.4,10.6,8.4,3.7,5.83,2.1,16.5
03/07/2013,18.5,12.7,2.7,1.7,2.3,3.2,15.6
04/07/2013,21.4,14.7,0,3.1,4.54,3.5,18.05
05/07/2013,21.8,15.4,0,2.4,3.04,1.9,18.6
06/07/2013,27.1,13.4,0,4.6,6.68,2.3,20.25
07/07/2013,27.5,15.2,0,5.5,7.74,3,21.35
08/07/2013,27.5,15.6,0,5.4,7.62,3.7,21.55
09/07/2013,26.6,14.3,0.1,5.6,7.78,3.5,20.45
10/07/2013,23.4,14.1,0,4.4,6.3,4.1,18.75
11/07/2013,20.7,14,0.1,4,5.59,3.2,17.35
12/07/2013,19.1,10.7,0,2.6,3.95,2.4,14.9
13/07/2013,23.3,12.3,0.1,4.1,6.49,2.6,17.8
14/07/2013,25.6,12.7,0.1,4.2,6.51,1.4,19.15
15/07/2013,27,13.7,0.1,5.2,7.64,2.1,20.35
16/07/2013,27.3,13.4,0.1,4.6,6.52,1.8,20.35
17/07/2013,27.8,16.8,0,4.6,5.97,2.4,22.3
18/07/2013,29.4,18.1,0,5.9,7.78,3.7,23.75
19/07/2013,28,16.3,0,5.7,7.21,4.7,22.15
20/07/2013,22,15.3,0,3.1,4.09,3.1,18.65
21/07/2013,31.5,14.9,0.1,5.3,7.34,1.6,23.2
22/07/2013,33.4,17.7,0.1,5.4,6.81,1.8,25.55
23/07/2013,32.1,18.2,0.2,5.1,6.21,2,25.15
24/07/2013,27.5,20.1,0.5,4.3,4.75,3.1,23.8
25/07/2013,29.4,16,5,4.5,6.06,2.2,22.7
26/07/2013,28.8,18.1,2.4,3.2,3.89,2.2,23.45
27/07/2013,25.9,19.2,38.2,2.6,3.3,2.2,22.55
28/07/2013,24.8,17.4,9.9,3.9,5.37,3.2,21.1
29/07/2013,24.1,16.4,1.3,4.2,5.91,3.7,20.25
30/07/2013,20.9,15.2,2,2.4,2.94,4.7,18.05
31/07/2013,24.9,16.3,1.2,3.4,4.21,3.8,20.6
01/08/2013,31.8,16.7,0,5.4,7.15,2.8,24.25
02/08/2013,35.1,18.8,0,5.7,6.22,3.1,26.95
03/08/2013,24.9,20.1,0,4.9,6.1,3.8,22.5
04/08/2013,27.6,13.5,0,4.2,6.08,1.6,20.55
05/08/2013,29.9,13.1,1.2,4.3,5.48,2.6,21.5
06/08/2013,22.6,16.4,0,2.8,3.35,2.7,19.5
07/08/2013,17.1,15.1,17.2,1.1,0.83,3.1,16.1
08/08/2013,22.3,13.1,0,3.2,4.83,2.1,17.7
09/08/2013,22.8,10.9,0,2.9,4.54,2.4,16.85
10/08/2013,20,13,0,3.2,3.95,3.5,16.5
11/08/2013,22.2,13,3.3,3.1,4.46,3.5,17.6
12/08/2013,20.5,13.4,2.3,2.6,3.32,3,16.95
13/08/2013,20.6,12.4,0,3.7,5.55,4.1,16.5
14/08/2013,22.1,11.2,0,2.9,4.09,2.4,16.65
15/08/2013,23.6,12.2,0.3,2.3,2.91,2.4,17.9
16/08/2013,28.4,13.7,1.2,4,5.2,2.8,21.05
17/08/2013,25.1,15.7,0.6,3.4,4.47,3.3,20.4
18/08/2013,24.3,17.4,2.2,3.3,3.96,3.5,20.85
19/08/2013,21.8,14.9,0,3.8,5.21,4.4,18.35
20/08/2013,23,12.6,0,2.7,3.73,1.7,17.8
21/08/2013,25.3,10.5,0,3.6,5.71,1.7,17.9
22/08/2013,22.7,11.7,1.8,2,2.8,1.7,17.2
23/08/2013,26.8,13.9,0.1,3.7,5.58,2,20.35
24/08/2013,19.6,15.5,2.5,1.3,1.26,2.3,17.55
25/08/2013,21.6,12.3,0.9,2.3,3.76,2,16.95
26/08/2013,23.4,13.5,0,3.4,4.69,3.1,18.45
27/08/2013,24.6,13.9,0,3.6,5.01,2.3,19.25
28/08/2013,23.9,12.9,0,3,3.96,2.3,18.4
29/08/2013,24.3,10.3,0,2.9,4.44,1.8,17.3
30/08/2013,22.8,10.7,0,2.7,4.17,2.7,16.75
31/08/2013,21.8,13.5,0,3,4.07,4.2,17.65
01/09/2013,18.6,7.8,0,2.5,3.53,3.5,13.2
02/09/2013,23.1,11.6,0,3.1,4.65,4,17.35
03/09/2013,25.1,12.6,0,2.7,4.36,1.5,18.85
04/09/2013,28.1,13.8,0,3.3,5.09,1.8,20.95
05/09/2013,32.2,14.7,0,3.7,5.16,1.6,23.45
06/09/2013,26,15.5,1.7,2.8,3.61,2.1,20.75
07/09/2013,21,16.3,1.2,2.3,2.59,2.2,18.65
08/09/2013,21.7,13.6,2.6,2.7,4.18,2.1,17.65
09/09/2013,17.6,10.2,21.3,1.8,2.75,3.2,13.9
10/09/2013,15.7,9.3,20.8,1.4,2.67,5,12.5
11/09/2013,18.9,11.4,2.3,1.8,2.81,4.5,15.15
12/09/2013,18,13.4,0.5,1.9,2.81,3.5,15.7
13/09/2013,16.6,10.4,10,1.2,1.68,2.8,13.5
14/09/2013,17.3,11.7,2.4,1.5,1.79,3.9,14.5
15/09/2013,17.7,9.4,5.4,2,2.94,3.6,13.55
16/09/2013,16.5,11.2,0.5,2.6,4.61,4.5,13.85
17/09/2013,14.7,7.4,9.4,1.6,2.58,3.8,11.05
18/09/2013,14.5,7.8,2.7,1,1.1,2.3,11.15
19/09/2013,15.4,8.7,1.3,1.5,2.04,3.8,12.05
20/09/2013,17.2,8.7,0,1.5,1.89,3.5,12.95
21/09/2013,17.9,8.3,0,1.6,2.73,1.8,13.1
22/09/2013,19.8,10.4,0,1.2,1.52,2.2,15.1
23/09/2013,20.9,15,0,1.6,2.77,1.2,17.95
24/09/2013,21.3,9.3,0,1.9,4.31,1.3,15.3
25/09/2013,20.2,9.6,0,1.4,2.63,1.2,14.9
26/09/2013,18.6,10.2,0,1.7,3.14,2.4,14.4
27/09/2013,16.8,5.9,0,1.4,3.13,2.2,11.35
28/09/2013,17.8,6.2,0,1.9,3.13,3.5,12
29/09/2013,19,8.3,0,2.5,3.62,4.6,13.65
30/09/2013,17.2,6.8,0,2,3.97,3.8,12
01/10/2013,18.1,5.6,0,1.8,3.61,3.1,11.85
02/10/2013,18.8,5.5,0,2,3.27,3.8,12.15
03/10/2013,19.7,6.6,4.6,2,3.12,3.9,13.15
04/10/2013,21.5,8,0,1.5,2.12,3.6,14.75
05/10/2013,19.4,12.2,0,1.1,1.58,2.4,15.8
06/10/2013,18.3,11.8,0,1,1.65,1.4,15.05
07/10/2013,19.4,5.6,0,1.2,2.94,1.2,12.5
08/10/2013,19.4,6.2,0.7,1.3,2.75,1.7,12.8
09/10/2013,16.6,10.1,9.7,1.3,1.64,3.6,13.35
10/10/2013,13.3,7.6,1.6,1.2,2.46,3.6,10.45
11/10/2013,9.6,6.3,4.9,0.6,0.83,2,7.95
12/10/2013,11.3,3.6,19.7,0.8,2.19,2.2,7.45
13/10/2013,9.9,4.1,14.5,0.7,0.24,5.9,7
14/10/2013,11.9,7.8,8.8,0.7,0.69,3.6,9.85
15/10/2013,11.7,9.1,3.8,0.8,0.78,3.8,10.4
16/10/2013,13.4,4,2.3,0.6,1.03,2.5,8.7
17/10/2013,16.9,4,2.9,0.9,1.39,3.9,10.45
18/10/2013,16.3,8.8,0.1,0.7,1.41,2.1,12.55
19/10/2013,18,8.1,0.1,1,1.65,3.1,13.05
20/10/2013,18.9,7.9,2.6,1.2,1.57,3.8,13.4
21/10/2013,18.7,12.6,0,1.3,1.26,4,15.65
22/10/2013,22.9,13.8,8,1.5,2.27,3.7,18.35
23/10/2013,18.6,14.7,1.9,1.3,1.22,4.4,16.65
24/10/2013,17.1,8.5,0,0.7,1.62,2.2,12.8
25/10/2013,19.7,8.1,0.7,1,0.92,3.4,13.9
26/10/2013,20.4,12.2,0.3,1.4,1.9,4.6,16.3
27/10/2013,17.1,14.7,5.7,2.1,1.27,7.4,15.9
28/10/2013,17.4,12.6,3.4,2.1,1.13,8.6,15
29/10/2013,13.7,9.3,0,1.3,1.88,5.3,11.5
30/10/2013,13.7,5.8,0,0.9,2.24,3.3,9.75
31/10/2013,14.6,6,0.2,1.3,1.88,4.9,10.3
01/11/2013,13.8,6.7,14.4,1,1.25,4.7,10.25
02/11/2013,14,8.8,2.1,0.6,0.31,3.5,11.4
03/11/2013,12.8,8.3,6.9,1.2,1.69,6.3,10.55
04/11/2013,13.5,7.9,3.4,1,0.55,5.6,10.7
05/11/2013,10.3,4.5,7.5,0.8,0.36,4.6,7.4
06/11/2013,14.5,5.4,8.4,0.8,0.56,4.3,9.95
07/11/2013,13,8.8,10.8,0.6,0.44,3.6,10.9
08/11/2013,11.2,6.6,9.4,0.4,0.93,2.4,8.9
09/11/2013,10.9,5.4,5,0.8,1.55,5.3,8.15
10/11/2013,9,5.4,3.1,0.5,1.03,2.6,7.2
11/11/2013,10.9,1.3,0.1,0.7,1.41,3.1,6.1
12/11/2013,9.9,1,1.2,0.7,0.28,3.7,5.45
13/11/2013,12.1,1.2,0.2,0.3,1.62,1.4,6.65
14/11/2013,10,0.8,2.3,0.6,0.41,3.7,5.4
15/11/2013,9.9,4.1,0.1,0.3,1.34,2.1,7
16/11/2013,4,0.4,0.2,0.3,0.46,1.1,2.2
17/11/2013,6.1,0.6,0.1,0.4,0.34,1.4,3.35
18/11/2013,6.6,3.1,0.3,0.5,0.46,2.4,4.85
19/11/2013,8,4.4,1.3,0.6,0.45,3,6.2
20/11/2013,5.3,1.5,9,0.5,0.8,3.8,3.4
21/11/2013,5.1,0.3,0,0.4,0.77,3.2,2.7
22/11/2013,5.7,1,0,0.6,0.45,3.8,3.35
23/11/2013,7.3,2.7,0.1,0.6,0.5,3.1,5
24/11/2013,9,0.7,0.1,0.6,0.59,2.8,4.85
25/11/2013,7.7,4.4,0,0.6,0.82,2.8,6.05
26/11/2013,8.2,4.1,0.1,0.5,0.6,2,6.15
27/11/2013,8.2,-0.2,0.1,0.3,0.69,1.8,4
28/11/2013,9.6,0.9,0.2,0.4,0.24,2.1,5.25
29/11/2013,8.9,5.2,6.9,0.7,0.25,3.7,7.05
30/11/2013,9.8,3.9,0.3,0.3,0.88,2.7,6.85
01/12/2013,9.8,4.1,0.1,0.2,1.07,2,6.95
02/12/2013,8.8,4.4,0,0.3,1.23,2.6,6.6
03/12/2013,6.3,-2.3,0,0,1.05,1.2,2
04/12/2013,7.9,-2,1.7,0.4,0.4,2.9,2.95
05/12/2013,9.5,1.2,0.6,1,0.39,6,5.35
06/12/2013,6,1.9,0.1,1.3,1.2,6.5,3.95
07/12/2013,8.8,2.7,0.2,0.6,0.43,3.4,5.75
08/12/2013,10,4.3,0.2,0.5,0.71,4.4,7.15
09/12/2013,10.8,6.5,0,0.4,1.04,3.8,8.65
10/12/2013,9.5,-1.4,0,0,1.18,1.1,4.05
11/12/2013,8.3,-3.8,0,0,1.17,1.1,2.25
12/12/2013,4.6,-3.5,0,0,0.97,2,0.55
13/12/2013,6.6,-3.3,3.5,0,1.12,2.3,1.65
14/12/2013,9,-2.9,0.3,0.3,0.97,4.1,3.05
15/12/2013,9.5,5.7,0,1.1,0.42,5.5,7.6
16/12/2013,13.5,7.3,0,1.5,1.1,6,10.4
17/12/2013,9.4,7.4,0,0.9,0.15,2.9,8.4
18/12/2013,10.8,4.7,4.1,0.8,0.68,4.8,7.75
19/12/2013,10.1,6.8,0.3,0.5,0.85,4.5,8.45
20/12/2013,8.7,2.9,0.5,0.4,1.1,4.5,5.8
21/12/2013,8.3,3.6,2.3,1.2,0.44,7.6,5.95
22/12/2013,11.1,5.9,2.4,0.9,0.42,6.3,8.5
23/12/2013,12.9,5.9,0.2,1.3,0.54,7.4,9.4
24/12/2013,10.9,5.8,20,1.4,0.13,9.3,8.35
25/12/2013,8.7,7.2,0.1,0.5,0.69,3.6,7.95
26/12/2013,8.4,1.7,0,0.3,0.66,2.6,5.05
27/12/2013,9.8,3.5,15,0.9,0.15,6.3,6.65
28/12/2013,9.4,6.6,1.1,0.2,0.87,3.2,8
29/12/2013,7.9,4.6,0,0.3,1.04,3.6,6.25
30/12/2013,7.8,2.2,0.8,0.7,0.57,5.7,5
31/12/2013,9.3,3.2,1.9,1,0.63,4.9,6.25
01/01/2014,10.9,5.6,1.7,0.9,0.74,6,8.25
02/01/2014,10.8,5.6,2.2,0.9,0.54,5.7,8.2
03/01/2014,13.1,7.1,3.5,1.1,0.7,6.2,10.1
04/01/2014,10.7,5.2,0.6,0.8,0.48,4.7,7.95
05/01/2014,11.7,4.4,0.1,0.7,0.85,4.5,8.05
06/01/2014,14.6,3.9,1.8,1.2,0.47,7.2,9.25
07/01/2014,13.2,9.9,2.4,1.3,0.99,6.5,11.55
08/01/2014,12.3,8.4,0.2,0.5,0.98,4.1,10.35
09/01/2014,12.4,5.5,1.3,1.2,0.26,6.3,8.95
10/01/2014,9.4,4.1,0,0.4,1.2,4.4,6.75
11/01/2014,8.4,3.3,0.4,0.6,0.51,4,5.85
12/01/2014,8.1,-1.8,0.2,0.1,1.33,2.2,3.15
13/01/2014,10.2,-2.6,0.1,0.4,1.13,4.2,3.8
14/01/2014,6.7,2.3,1.7,0.5,0.33,3.1,4.5
15/01/2014,9.3,2.7,7.1,0.6,0.19,4.3,6
